smi,r,fr_0,ci_beta
Cc1ccc(=O)n(CCCCCc2ccc(F)nc2)n1,2.075438976287842,2.075438976287842,53.789573669433594
Fc1ccc(CCCCc2cnc(F)cn2)cc1,2.0753655433654785,2.0753655433654785,42.53640365600586
Fc1ccc(CCCc2ccccn2)cc1,2.0753262042999268,2.075326442718506,14.522557258605957
CC[C@@H](C#N)Cc1cc2nccnc2cc1F,2.075291633605957,2.075291633605957,1.520161747932434
O=C(NCCNCc1ccccn1)c1ccccn1,2.075286865234375,2.075286865234375,62.50223159790039
NC(=O)CCCCCCCc1cccnc1,2.075279474258423,2.0752792358398438,55.0677490234375
O=C(O)CCCCCCCC(=O)N1CCC[C@@H](O)C1,2.0752346515655518,2.0752346515655518,52.44234848022461
c1cc(CCCCNNCc2ccncc2)ccn1,2.075201988220215,2.075201988220215,31.674293518066406
N#Cc1ncccc1CCC(=O)Cc1ccccc1,2.075197219848633,2.075197219848633,26.979454040527344
O=C(CCNCCc1ccncc1)Nn1ccnn1,2.0751967430114746,2.0751967430114746,61.49966812133789
Clc1ccc(CCCCCCCc2ccccc2)cc1,2.0751454830169678,2.0751454830169678,42.117164611816406
O=C(NCCCCNc1ccccn1)c1ccccn1,2.0751302242279053,2.0751302242279053,30.31578826904297
O[C@H]1CCCC[C@H]1CCNCCc1ccccn1,2.075106620788574,2.075106620788574,28.201072692871094
c1ccc(NCCCNCCCc2ccccn2)cc1,2.0750298500061035,2.0750298500061035,21.71135902404785
N#CCCCC(=O)CCCCCCCc1ccccc1,2.075014114379883,2.075014114379883,56.47895812988281
Fc1cccnc1CCCCCc1ccc(Cl)cn1,2.0750136375427246,2.0750136375427246,23.720497131347656
O[C@@H]1CCCN(CCCCCNc2ccccn2)CC1,2.07501220703125,2.07501220703125,39.39396667480469
c1ccc(NCCNCCCCc2cccnc2)cc1,2.0749824047088623,2.0749824047088623,24.43704605102539
N#Cc1cc(=O)n(CCCCCc2ccncc2)cn1,2.074946641921997,2.074946641921997,39.85771179199219
CS(=O)(=O)CCCNNCCCCc1ccccn1,2.0749154090881348,2.0749154090881348,41.12232971191406
C[C@H](CCCCCc1ccncc1)Cc1ccccc1,2.0749123096466064,2.0749123096466064,29.29526138305664
CONC(=O)CNNCCCN1CCCCC1=O,2.0748605728149414,2.0748605728149414,16.191476821899414
N#CC1(NCCCc2ccncc2Cl)CCC1,2.074848175048828,2.074848175048828,52.9676399230957
Cc1ccc(=O)n(CCCNCc2ccccn2)n1,2.0748026371002197,2.0748026371002197,45.47229766845703
Fc1cnc(NCNCCCc2ccccc2)cn1,2.074768304824829,2.074768304824829,63.80702209472656
c1ccc(NCNCCCc2ccnnc2)nc1,2.074719190597534,2.074719190597534,36.002098083496094
O=C1CCCCN1NCCCNc1ncccc1F,2.0747060775756836,2.0747060775756836,17.089290618896484
CCS(=O)(=O)CNCCCCc1ccc(F)nc1,2.0747036933898926,2.0747036933898926,53.9699592590332
C[C]1CC=CC[C@H]1CCCN1CCC[C@@H](C)C1,2.0746681690216064,2.0746681690216064,9.020360946655273
Cc1ccc(=O)n(CCc2ccncc2Cl)n1,2.0746185779571533,2.074618339538574,25.863086700439453
Clc1cnccc1CCCc1cc2cccnc2s1,2.074618339538574,2.074618339538574,8.703634262084961
c1ccc(CCNCCCNc2ccncc2)nc1,2.0745809078216553,2.0745809078216553,34.05390930175781
O=C(CCCCCNCc1ccccc1)C(F)F,2.0745625495910645,2.0745625495910645,23.841388702392578
Cc1ccc(=O)n(CCCc2ccc(O)c(O)c2)n1,2.074542999267578,2.074542999267578,28.816593170166016
c1ccc(CCCCc2ccccn2)cc1,2.0745105743408203,2.0745105743408203,39.955467224121094
CC1CCN(CCCCC(=O)c2cccc(Cl)c2)CC1,2.0744733810424805,2.0744733810424805,10.250020027160645
O=[N+]([O-])c1ccc(CCCCCc2ccccc2)cn1,2.0744731426239014,2.0744731426239014,51.93197250366211
c1ccc(CCCNNc2ccccn2)cc1,2.0744361877441406,2.0744361877441406,39.472900390625
Nc1ccc(CN2CCC[C](O)CC2)cn1,2.0744216442108154,2.0744216442108154,61.6322021484375
O[C@H]1CCCN(CCCCCNc2ccccn2)CC1,2.0744032859802246,2.0744032859802246,31.028541564941406
C[C]1CCCN(CCCCCCc2ccccn2)C1,2.0743629932403564,2.0743629932403564,22.118656158447266
N#Cc1cc(=O)n(CCCCCc2ccccn2)cn1,2.0743446350097656,2.0743446350097656,58.880672454833984
Clc1ccccc1CCNCCCc1ccccn1,2.0743205547332764,2.0743205547332764,18.80792808532715
O=S1(=O)CCC[C@H](NCCCN2CCC[C@H](O)CC2)C1,2.07430362701416,2.07430362701416,18.996376037597656
Fc1cnc(NCCNCc2ccccc2)cn1,2.074298143386841,2.074298143386841,38.34812927246094
CS(=O)(=O)CCCCNCCNCc1ccccc1,2.074246406555176,2.0742461681365967,59.415748596191406
O=C(CCCCn1ccc([N+](=O)[O-])n1)c1ccccn1,2.0742111206054688,2.0742111206054688,30.81493377685547
Brc1cccc(CCCNCCCc2ccccc2)c1,2.0741493701934814,2.0741493701934814,24.45531463623047
Brc1cccc(CCCCCCNc2ccccc2)c1,2.0740866661071777,2.0740866661071777,42.24119567871094
O=C(CCCCNc1ncccc1F)c1ccccn1,2.074078321456909,2.074078321456909,50.58876419067383
CON=CC(=O)CCCCCNNc1ccccc1,2.0740773677825928,2.0740773677825928,33.94887161254883
N#C[C@H]1CCCN(NCCN2CCC[C@H](O)CC2)C1,2.0740649700164795,2.0740649700164795,63.68048858642578
COCOCC(=O)CCCCCc1ccncc1,2.0740647315979004,2.0740647315979004,14.556681632995605
c1ccc(NCCCNCc2ccncc2)cc1,2.0740582942962646,2.0740585327148438,26.367334365844727
O=C(NCCNCc1ccccn1)c1ccccc1,2.074035882949829,2.07403564453125,53.05606460571289
Cc1cccc(CCCCc2ccnc(C#N)c2)n1,2.0740323066711426,2.0740323066711426,59.053619384765625
O=[N+]([O-])c1ccccc1CCc1ncccc1F,2.0740318298339844,2.0740318298339844,33.590843200683594
C[C@H]1C(=O)NCCN1NNCCCc1ccncc1,2.0740180015563965,2.0740180015563965,31.303030014038086
Clc1ccccc1CNCCCCc1ccncc1,2.074017286300659,2.074017286300659,7.197099685668945
CS(=O)(=O)CCCNCCC(=O)CCCC#N,2.074004888534546,2.074004888534546,40.60366439819336
O=C(NCCNc1ccccn1)c1cccnc1,2.0739693641662598,2.0739693641662598,36.87250900268555
O=C(CCCCCc1ccccn1)c1ncccc1O,2.0739521980285645,2.0739521980285645,29.669952392578125
Fc1ccc(F)c(CCCc2cccc(Br)c2)c1,2.073946714401245,2.073946714401245,6.532934188842773
O=[N+]([O-])c1ncnn1NCCCCCc1ccccc1,2.073944568634033,2.073944568634033,25.822832107543945
[O-][n+]1ccc(CCCCCCc2ccncc2)cc1,2.073927879333496,2.073927879333496,60.001190185546875
CS(=O)(=O)CCCCCC[C@H]1CCCC[C]1O,2.073925495147705,2.073925495147705,28.572959899902344
Clc1cccc(CCCc2ccccc2)c1,2.0739173889160156,2.0739173889160156,31.20598030090332
Clc1cccc(NCCNCCc2ccccc2)c1,2.0739171504974365,2.0739171504974365,43.49798583984375
N#CCCCC(=O)CCn1cnc(C#N)cc1=O,2.07391095161438,2.07391095161438,9.660438537597656
O=[N+]([O-])c1ncccc1CCCCCc1ccccc1,2.0739102363586426,2.0739102363586426,54.774139404296875
Brc1cccc(CCCNCCc2ccccn2)c1,2.0738773345947266,2.0738773345947266,41.554542541503906
N#CC1(CCCCNCc2ccccc2)CC1,2.07387375831604,2.07387375831604,13.212923049926758
Cc1cc(CC(=O)c2ncc(F)cn2)nc(N)n1,2.0738539695739746,2.0738539695739746,8.028447151184082
O[C@H]1CCCC[C]1CCNCCCc1ccccn1,2.073845148086548,2.073845148086548,25.463247299194336
Oc1cccnc1CCCCCc1ccncc1Cl,2.0737664699554443,2.0737664699554443,43.96403503417969
c1ccc(CCCCCNCc2cccnc2)cc1,2.073742628097534,2.073742628097534,52.9937744140625
c1cncc(NCCCNNc2ccncc2)c1,2.073730707168579,2.073730707168579,22.499740600585938
O=[N+]([O-])c1ccn(CNNc2ccccc2)n1,2.0736210346221924,2.0736210346221924,52.282958984375
Cc1ccc(=O)n(CCCCCc2ncccc2F)n1,2.0735623836517334,2.0735623836517334,38.33624267578125
c1ccc(CCCCCNNc2ccnnc2)nc1,2.0735297203063965,2.0735297203063965,62.86688995361328
O=C(CNCCCCc1ccnc(Cl)c1)C(F)F,2.073493719100952,2.073493719100952,55.97877502441406
O=C(CCC[C]1CCCC[C@H]1O)C(=O)c1ccccc1,2.07346773147583,2.07346773147583,43.042320251464844
O=C(CCCNc1ncccc1F)c1cccnc1,2.0734663009643555,2.0734663009643555,55.484928131103516
Brc1cccc(CCCNc2ccnnc2)c1,2.073456287384033,2.073456287384033,13.28567123413086
Cc1ccc(=O)n(CCNCCc2ccccc2)n1,2.0734469890594482,2.0734469890594482,55.98318862915039
CN1CCN(CCCCCc2ccccc2)CC1,2.0733680725097656,2.0733680725097656,38.77061080932617
O=C1CCCCN1CCCCc1cccnc1,2.073354959487915,2.073354959487915,59.900665283203125
Cn1cnc(CNCCCc2ccccc2)cc1=O,2.073312520980835,2.073312759399414,55.42566680908203
Fc1ccc(CCCCCCCc2ccccn2)cc1,2.073281764984131,2.0732815265655518,57.32511520385742
Clc1ccc(CCCCNc2ccncc2)nc1,2.0732803344726562,2.0732803344726562,31.295732498168945
O=C(Cc1ccccc1)Nc1nc2c(s1)CCC2,2.0732645988464355,2.0732645988464355,23.91854476928711
O=[N+]([O-])c1ncnn1CCCNc1cccc(Br)c1,2.0732529163360596,2.0732529163360596,40.453914642333984
O=C1CCCCN1CCCCCCCc1ccncc1,2.073235511779785,2.073235511779785,39.223209381103516
N#Cc1ccc(CCCCCCc2ccccc2)cn1,2.0732243061065674,2.0732243061065674,46.399993896484375
Fc1cnc(CCCc2ccccc2)cn1,2.073183059692383,2.073183059692383,38.46994400024414
c1ccc(CCNCCCNc2ccccn2)nc1,2.0731723308563232,2.0731723308563232,43.72431945800781
O=c1c(Cl)c(Cl)cnn1CCCCc1ccccn1,2.073120594024658,2.073120594024658,63.0543327331543
c1ccc(CCCCN2CCCCC2)cc1,2.0730819702148438,2.0730819702148438,48.39411926269531
CS(=O)(=O)CCCCCCc1ccncc1,2.0730605125427246,2.0730605125427246,53.80965805053711
O=C(CCCC[C@@H]1CCCC[C@@H]1O)Nc1ccccc1,2.0729353427886963,2.0729353427886963,26.021318435668945
c1ccc(NCCCCNCc2ccncn2)cc1,2.072920560836792,2.072920560836792,35.32252502441406
Oc1ncccc1CNCCCCc1ccncc1,2.0728416442871094,2.0728416442871094,54.51605224609375
Cc1cocc1CC1C(=O)N(C)C(=O)N(C)C1=O,2.0728230476379395,2.0728230476379395,1.5343892574310303
Fc1cccnc1CNCCNc1ccccc1,2.0728211402893066,2.0728211402893066,50.18562316894531
NC(=S)c1ccc(CCCCCc2ccccn2)cc1,2.072807550430298,2.072807550430298,54.537872314453125
N#Cc1cc(=O)n(-c2ccnc(Cl)c2)cn1,2.072789192199707,2.072789192199707,5.490169048309326
Brc1cccc(NCCCCCCc2ccccc2)c1,2.0727803707122803,2.0727803707122803,34.075584411621094
CC(F)(F)C(=O)CCCCCCc1ccccn1,2.072762966156006,2.072762966156006,20.816699981689453
Clc1cnccc1CCCc1ccccc1,2.0727546215057373,2.0727546215057373,46.47457504272461
O=C1CCCCN1CCCCCCNc1ccccc1,2.0727384090423584,2.0727384090423584,11.292837142944336
CN1C[C](CNCCCc2ccccn2)CC1=O,2.072727918624878,2.072727918624878,14.590923309326172
Oc1ncccc1CCCNCc1ccccc1,2.0727241039276123,2.0727241039276123,49.8204460144043
CC1CCN(CCNCNc2ccccc2)CC1,2.072669744491577,2.072669744491577,45.62776565551758
Oc1ncccc1CCCCCCCc1ccccn1,2.0726490020751953,2.0726492404937744,47.302833557128906
CC1CCN(CNCCc2ccccc2)CC1,2.0726335048675537,2.0726335048675537,39.90646743774414
Oc1ncccc1CCCNc1ccncc1Cl,2.072610855102539,2.072610855102539,33.6239013671875
N#Cc1cc(=O)n(CCCCc2ccc(F)cc2)cn1,2.0726048946380615,2.0726048946380615,60.685707092285156
[O-][n+]1ccccc1CCCCCc1ccccc1,2.0725998878479004,2.0725998878479004,20.3132381439209
Clc1ccc(CCCCCCc2ccncc2)nc1,2.072524070739746,2.072524070739746,35.509952545166016
C/C(=C/[N+](=O)[O-])C(=O)CCCNCCCN[C@H](C)O,2.072524070739746,2.072524070739746,6.492602825164795
O=C(CCCCc1cccnc1)Cc1ccccc1,2.0724923610687256,2.0724925994873047,55.77806091308594
Brc1cccc(CCCCCCCc2ccccn2)c1,2.07248854637146,2.07248854637146,61.607582092285156
CS(=O)(=O)CCCCCCc1ccccn1,2.0724244117736816,2.0724244117736816,56.4876594543457
Brc1cccc(CCCCNCc2ccccn2)c1,2.0724194049835205,2.0724194049835205,45.835655212402344
O=S1(=O)CCC[C@H](CCCCc2ccccn2)C1,2.0724053382873535,2.0724053382873535,46.50436782836914
O=[N+]([O-])c1ccn(CCCCCc2ccncc2)n1,2.072389602661133,2.072389841079712,44.051212310791016
c1ccc(CNCCCNc2ccccn2)cc1,2.072376012802124,2.072376012802124,55.952674865722656
Cc1cccc(C(=O)CCCCCc2ccccc2)n1,2.0723605155944824,2.0723605155944824,38.09058380126953
N#C[C@H]1CCCN(NNCCc2ccccc2)C1,2.072294235229492,2.072294235229492,48.773826599121094
O=C1CCCCN1CNCCCNc1ccccc1,2.0722856521606445,2.0722856521606445,13.657136917114258
N#CCCCC(=O)NCCN1CCCCC1=O,2.072207450866699,2.072207450866699,58.672889709472656
O=C1OCC[C@H]1CCCCc1ncccc1O,2.0722053050994873,2.0722053050994873,60.64720916748047
O[C@@H]1CCCC[C]1NCCCc1ccccc1,2.072173833847046,2.072173833847046,17.932662963867188
c1cc(CCCCCCCNc2ccncc2)ccn1,2.072153329849243,2.072153329849243,28.65482521057129
N#CCCCC(=O)CNCCCCc1ccccn1,2.0721511840820312,2.0721511840820312,59.2321662902832
O=C1CCCCN1CCCNc1ccccc1,2.072148084640503,2.072148084640503,22.52079200744629
N[C@H]1CCCN(CCCCCC(=O)c2ccccc2)C1,2.0721211433410645,2.0721211433410645,55.89455795288086
c1cncc(NCCCCCCCN2CCCCC2)c1,2.0721194744110107,2.0721194744110107,8.589275360107422
Clc1ccc(NCCCCCCc2ccccc2)cc1,2.0721194744110107,2.0721194744110107,59.949947357177734
N#CCCCC(=O)CCCCC[C@@H]1CCCC[C@@H]1O,2.0720815658569336,2.0720815658569336,17.547168731689453
N#Cc1ccc(CCCc2cnc(F)cn2)cn1,2.0720672607421875,2.0720672607421875,49.22958755493164
Clc1cc(CCNCCc2ccccc2)ccn1,2.0720624923706055,2.0720624923706055,52.90859603881836
O=C1CCCCN1CCCNCCCc1ccccn1,2.072045087814331,2.072045087814331,33.07445526123047
Cc1cccc(C(=O)CCCCCc2ccccn2)n1,2.0720348358154297,2.0720348358154297,58.12031936645508
Fc1cccnc1CCCCN1C[C@H]2CCC[C@@H](C2)C1,2.072023391723633,2.072023391723633,31.074750900268555
Oc1cccnc1NCCCCc1ccc(Cl)cc1,2.072003126144409,2.072003126144409,58.11511993408203
O=C(CCCc1cccnc1)c1ccccn1,2.0719833374023438,2.0719833374023438,38.04930114746094
O=C1CCCCN1CCCNCCc1ccccc1,2.0719804763793945,2.0719804763793945,57.98189163208008
Oc1ncccc1CCCCNCc1ccccc1,2.071974515914917,2.071974515914917,45.88363265991211
Cc1cnccc1CCCCCCc1ccncc1,2.071925163269043,2.071925401687622,23.904380798339844
C[C@H]1CCCN(CNCCc2ccc(Cl)cc2)C1,2.071892261505127,2.071892261505127,8.18674087524414
Brc1cccc(CCNCCCc2ccccn2)c1,2.0718908309936523,2.0718908309936523,39.39800262451172
Cc1nc(CCCCc2ccccn2)ccc1C#N,2.0718812942504883,2.0718812942504883,32.07362747192383
Clc1ccc(CCCc2ccccn2)cc1,2.0718729496002197,2.0718729496002197,33.217315673828125
CCS(=O)(=O)CCCCCc1ccccc1,2.0718724727630615,2.0718722343444824,50.29803466796875
CC(C)(C(=O)O)C(=O)CCCc1ccncc1,2.0718536376953125,2.0718536376953125,6.872132301330566
N[C@H]1CCCN(CCCc2ccccc2)C1,2.071751356124878,2.071751356124878,42.06062316894531
N[C]1CCCN(CCCCCCc2ccccn2)C1,2.071742534637451,2.071742534637451,59.60981369018555
C[C]1CC[C](CNCCCc2ccccc2)C1,2.0717101097106934,2.0717101097106934,14.72397232055664
O[C@@H]1CCCC[C@@H]1CCCCCCc1ccnc(Cl)c1,2.071704387664795,2.071704387664795,61.78443145751953
c1ccc(NNCCCNc2cccnc2)cc1,2.0716962814331055,2.0716962814331055,20.7537841796875
C[C@H]1C(=O)NCCN1CCNc1ccccc1,2.071685791015625,2.071685791015625,48.516029357910156
C[C@H]1C(=O)NCCN1CCCCCCc1ccncc1,2.0716066360473633,2.0716066360473633,59.755897521972656
Cc1ccc(=O)n(NCc2ccc(C#N)nc2)n1,2.0715935230255127,2.0715935230255127,48.54682159423828
Clc1cccc(CCCCCCNc2ccccc2)c1,2.0715596675872803,2.0715596675872803,19.62591552734375
c1ccc(CCCCCCNNc2ccccc2)cc1,2.0715439319610596,2.0715439319610596,41.51418685913086
O=C(CCCCCc1ncccc1F)c1ccncc1,2.0715014934539795,2.0715014934539795,61.44612503051758
Cc1cnccc1CCCCNCc1ccccc1,2.0714938640594482,2.0714938640594482,34.907711029052734
O=C1CCCCN1CCCCNNc1ccncc1,2.071394681930542,2.071394681930542,39.54261779785156
O=C(CCCc1ccccc1)c1cccnc1O,2.0713376998901367,2.0713376998901367,24.0185489654541
Brc1cccc(CNCCCCc2ccccn2)c1,2.07131290435791,2.07131290435791,32.221553802490234
C[C@H]1C(=O)NCCN1CCCCCCc1ccccn1,2.0712227821350098,2.0712227821350098,25.28462028503418
O=[N+]([O-])c1ccccc1Cc1cnc(F)cn1,2.071199417114258,2.071199417114258,3.8547465801239014
CS(=O)(=O)CCCCCCc1cccnc1,2.071197986602783,2.071197986602783,36.23930740356445
N#CCCCC(=O)NCCNCc1ccccc1,2.071195602416992,2.071195602416992,45.00754165649414
O=C(CCCCCc1ncccc1F)c1ccccc1,2.0711476802825928,2.0711476802825928,53.858638763427734
O[C@@H]1CCCC[C@@H]1CCCc1ccccc1,2.071094036102295,2.071094036102295,30.759986877441406
O=C1OCC[C@H]1CNCCCNc1ccccc1,2.07108998298645,2.07108998298645,60.050315856933594
CCS(=O)(=O)CCCCNCCCCc1ccccc1,2.071061611175537,2.071061611175537,40.0963249206543
O=C(CCNCCc1ccccc1)c1ccccn1,2.0710508823394775,2.0710508823394775,51.44578552246094
Cc1ccc(=O)n(CNCCCCC(=O)N=S)n1,2.0709939002990723,2.0709939002990723,23.988067626953125
c1ccc(CCCNCNCc2ccccn2)cc1,2.0709829330444336,2.0709829330444336,30.178325653076172
CON=CC(=O)CCCCNNc1ccccn1,2.0709760189056396,2.0709760189056396,15.800347328186035
O=[N+]([O-])c1ccc(CCCCCc2ccccn2)nc1,2.070950746536255,2.070950746536255,53.078826904296875
C[C@@H]1CC[C@H](CCCCc2ccccn2)C1,2.070936918258667,2.070936918258667,10.02087116241455
N#C[C@H]1CCCN(CCCCCc2ccc(Cl)cc2)C1,2.0709128379821777,2.0709128379821777,50.56867599487305
N#Cc1ccc(CCCCCN2CCCCC2=O)cn1,2.070831060409546,2.070831060409546,18.9041805267334
CS(=O)(=O)CCCNCCCCC(=O)c1ccccc1,2.0708305835723877,2.0708305835723877,43.77684783935547
C[C@@H]1CCCN(CC(=O)CCCCc2ccccc2)C1,2.0708181858062744,2.0708181858062744,16.301177978515625
O[C@@H]1CCCC[C@@H]1CNNCCCc1ccccc1,2.0708000659942627,2.0708000659942627,29.867856979370117
Clc1ccccc1CCNCCc1ccccc1,2.0707848072052,2.0707848072052,27.271209716796875
c1ccc(CCCNNNc2ccccc2)cc1,2.07076358795166,2.07076358795166,19.257923126220703
Clc1cccc(CCCc2ccccc2Cl)c1,2.0707437992095947,2.0707437992095947,63.4857292175293
O=C1OCC[C]1CCCCCCNc1ccccc1,2.0707027912139893,2.0707027912139893,19.8016357421875
Fc1cccc(CCCCCCc2ccccc2)c1F,2.070641279220581,2.070641279220581,31.008535385131836
Fc1cccnc1CCCCCNc1ccnnc1,2.070622682571411,2.070622682571411,42.18161392211914
C[C@H](CCc1cccc(Cl)c1)c1ccncc1,2.0706069469451904,2.0706069469451904,10.459796905517578
Cc1ccc(=O)n(NCCCNc2cccc(Cl)c2)n1,2.0706021785736084,2.0706021785736084,59.636688232421875
O=[N+]([O-])c1ncnn1CCCCCCc1cccnc1,2.070570707321167,2.070570707321167,29.895313262939453
Fc1ccc(NNCCNc2ccncc2)cn1,2.0705487728118896,2.0705487728118896,32.998863220214844
O=[N+]([O-])c1ncccc1CCCCCc1ccccn1,2.0705204010009766,2.0705204010009766,35.738311767578125
O=C(/C=C/[N+](=O)[O-])NCCCCCc1ccccc1,2.0705058574676514,2.0705058574676514,34.12997055053711
Cn1cnc(NCCCCc2ccccc2)cc1=O,2.070495128631592,2.070495128631592,34.40414047241211
CON=CC(=O)CCCCCCCc1ccncc1,2.0704472064971924,2.0704472064971924,61.30073928833008
N#CCCCC(=O)NCCCc1ccccn1,2.0704400539398193,2.0704400539398193,32.054805755615234
Clc1ccccc1CCC/C=N/Nc1ccccc1,2.0704398155212402,2.0704398155212402,6.565878868103027
CON=CC(=O)CNCCCNc1ccncc1,2.0704123973846436,2.0704123973846436,30.449623107910156
O[C]1CCCN(CCCCCCc2ccccn2)C1,2.0703940391540527,2.070394277572632,47.75051498413086
Cc1cnccc1CCCCCc1ccc(F)nc1,2.070378541946411,2.070378303527832,48.33159255981445
C[C@@H]1C[C@H](CCCNCc2cccnc2)CCN1,2.0703392028808594,2.0703392028808594,18.130647659301758
CC(C)(CCCCNCc1ccccc1)[N+](=O)[O-],2.0703377723693848,2.0703377723693848,45.08690643310547
CS(=O)(=O)CCCCCNCc1cccc(Cl)c1,2.070335626602173,2.070335626602173,40.61886215209961
O=C(CCCc1ccccc1)c1ccncc1,2.0703229904174805,2.0703229904174805,47.73536682128906
CC(C)CC(=O)CCCCc1cnnc(Cl)c1,2.0701911449432373,2.0701911449432373,12.861451148986816
CC1CCN(CCCc2ccccc2C=O)CC1,2.070188045501709,2.070188045501709,8.414743423461914
O[C@@H]1CCCC[C]1CCCCc1ccccc1,2.0701262950897217,2.0701262950897217,38.250144958496094
Clc1cccc(CCCc2ccccn2)c1,2.0700900554656982,2.0700900554656982,24.903545379638672
Oc1cccnc1CCCCCCCc1ccncc1,2.0700745582580566,2.0700745582580566,50.327728271484375
CCS(=O)(=O)CCCCNc1ccccn1,2.0700695514678955,2.0700695514678955,43.76050567626953
Nc1ccnc(CCCc2ccccc2)c1,2.0700604915618896,2.0700604915618896,17.095474243164062
N#C[C@H]1CCCN(CNCCc2ccnnc2)C1,2.070050001144409,2.070050001144409,21.28910255432129
Fc1cccnc1CNNCCCc1ccccc1,2.069998264312744,2.069998264312744,44.991920471191406
Cc1cccc(CCCCN2CCC(C)CC2)n1,2.0699636936187744,2.0699636936187744,39.805450439453125
c1ccc(CCCCCCCNc2ccncc2)nc1,2.0699515342712402,2.0699515342712402,50.32754898071289
CC(C)(C(=O)O)C(=O)CCCCNc1ccccc1,2.069929838180542,2.069929838180542,63.37934112548828
C[C@H]1C(=O)NCCN1CCCCCc1ccc(F)cc1,2.069920539855957,2.069920539855957,42.25379943847656
O[C@@H]1CCCC[C@@H]1CCCNCCCc1ccccn1,2.0699164867401123,2.0699164867401123,47.3968620300293
C[C]1C(=O)NCCN1CNCCNc1ccccc1,2.0699050426483154,2.0699050426483154,57.75511169433594
Cc1nccnc1NCCCc1cccnc1O,2.069857597351074,2.069857597351074,8.167841911315918
O=S1(=O)CCC[C@H](CCCCc2ccnc(Cl)c2)C1,2.0698487758636475,2.0698487758636475,44.61368942260742
O=[N+]([O-])c1ncnn1NCCc1ccc(F)cn1,2.0698413848876953,2.0698413848876953,48.53993225097656
Cc1cnccc1CCCNn1ncnc1[N+](=O)[O-],2.069824457168579,2.069824457168579,60.397254943847656
O=C(NCCCc1cccc(Br)c1)c1ccc(F)cc1,2.0698184967041016,2.0698184967041016,42.97128677368164
c1ccc(CNCCCCNc2cccnc2)nc1,2.069817543029785,2.069817543029785,16.5508975982666
Clc1cccc(CCNCCc2ccccn2)c1,2.0697834491729736,2.0697834491729736,39.1248893737793
CCS(=O)(=O)CCCCNCc1ccccc1,2.069781541824341,2.069781541824341,50.21647644042969
Fc1cccnc1NCCCNCc1ccccc1,2.0697755813598633,2.0697755813598633,58.284996032714844
Nc1ccnc(CCNCCCc2ccccn2)c1,2.069749355316162,2.069749355316162,9.909113883972168
O=C1OCC[C@H]1CCCCc1ccncc1,2.0697405338287354,2.0697405338287354,63.31507110595703
O=[N+]([O-])c1ncc(CCCCNc2ccncc2)s1,2.0697224140167236,2.0697224140167236,62.181640625
N#Cc1cc(CCCCCNc2ccccc2)ccn1,2.0697107315063477,2.0697107315063477,39.068790435791016
CCS(=O)(=O)CCCCCCCCCc1ccccc1,2.0696587562561035,2.0696587562561035,8.535490036010742
c1ccc(CNCCCCNc2ccccn2)nc1,2.0696420669555664,2.0696420669555664,49.121646881103516
O[C]1CCCC[C@H]1CCCCCCNc1ccccn1,2.0696346759796143,2.0696346759796143,56.93571472167969
O=C(CCCCc1ccccc1)C(F)(F)F,2.0695948600769043,2.0695948600769043,58.628360748291016
Cc1cc(CCCCCCc2ccccc2)nc(O)n1,2.0695877075195312,2.0695877075195312,25.065237045288086
Cc1cc(-n2ccc(=O)c([N+](=O)[O-])c2)c(C)nn1,2.069584369659424,2.069584369659424,2.9410481452941895
CS(=O)(=O)CCCCCCCc1ccccc1Cl,2.069566249847412,2.069566249847412,55.555973052978516
c1ccc(CCCNNNc2ccccn2)cc1,2.0695643424987793,2.0695643424987793,26.47051429748535
C[C@H]1C(=O)NCCN1CCCCCc1cccc(Cl)c1,2.069533109664917,2.069533109664917,25.38127326965332
O=C(CCCCCNc1ccccc1)c1ccccc1,2.0695295333862305,2.0695295333862305,57.60124588012695
N#CC1(CCCCNNNc2ccccn2)CCC1,2.06951904296875,2.06951904296875,42.56316375732422
Fc1cccnc1CCCNCc1ncccc1F,2.06949782371521,2.06949782371521,57.702598571777344
c1ccc(NCCCNc2cccnc2)nc1,2.0693564414978027,2.0693564414978027,58.94572448730469
Oc1ncccc1CCCNCCCc1ccccc1,2.0693531036376953,2.0693531036376953,23.350738525390625
Cc1ccc(=O)n(CCNCCCc2ccccc2)n1,2.0693471431732178,2.0693471431732178,57.108028411865234
O=C(CCCCCc1ncccc1O)c1ccccn1,2.069288969039917,2.069288969039917,63.19915771484375
Cc1cc(CCCCN2CCCCC2=O)ccc1C#N,2.069260835647583,2.069260835647583,19.5122013092041
Clc1cccc(CCCCCc2ccccc2Cl)c1,2.0692596435546875,2.0692596435546875,24.63630485534668
N#CCCCC(=O)CCCNc1ncccc1O,2.0692501068115234,2.0692501068115234,49.848175048828125
Clc1cc(CCCNNCc2ccccc2)ccn1,2.0692498683929443,2.0692498683929443,26.427806854248047
N#CCCCC(=O)C(=O)CCCCc1ccccn1,2.069236993789673,2.069236993789673,44.56104278564453
O=C1CCCCN1CCCCCCCc1cccnc1,2.0691819190979004,2.0691819190979004,16.52260971069336
Cc1ccc(=O)n(CNCCCCc2ccccc2)n1,2.069171667098999,2.069171667098999,28.44463348388672
Cc1ccc(F)cc1N1CCNC(=O)[C@@H]1C,2.0691699981689453,2.0691699981689453,5.056426048278809
